#    L    TT             EE             TE             PP             TP          
   321   0.326803E+04   0.126430E+02   0.115768E+03   0.135832E+07   0.862608E+03
   322   0.323569E+04   0.128253E+02   0.115321E+03   0.135301E+07   0.854539E+03
   323   0.320350E+04   0.130076E+02   0.114837E+03   0.134773E+07   0.846534E+03
   324   0.317146E+04   0.131907E+02   0.114309E+03   0.134248E+07   0.838591E+03
   325   0.313963E+04   0.133709E+02   0.113759E+03   0.133726E+07   0.830712E+03
   326   0.310788E+04   0.135525E+02   0.113158E+03   0.133207E+07   0.822896E+03
   327   0.307635E+04   0.137335E+02   0.112527E+03   0.132690E+07   0.815143E+03
   328   0.304504E+04   0.139129E+02   0.111867E+03   0.132177E+07   0.807454E+03
   329   0.301387E+04   0.140924E+02   0.111163E+03   0.131667E+07   0.799828E+03
   330   0.298292E+04   0.142704E+02   0.110422E+03   0.131159E+07   0.792265E+03
   331   0.295226E+04   0.144477E+02   0.109652E+03   0.130654E+07   0.784765E+03
   332   0.292175E+04   0.146251E+02   0.108852E+03   0.130152E+07   0.777330E+03
   333   0.289146E+04   0.148010E+02   0.108015E+03   0.129653E+07   0.769957E+03
   334   0.286146E+04   0.149761E+02   0.107142E+03   0.129157E+07   0.762649E+03
   335   0.283160E+04   0.151491E+02   0.106231E+03   0.128663E+07   0.755404E+03
   336   0.280204E+04   0.153213E+02   0.105292E+03   0.128172E+07   0.748222E+03
   337   0.277276E+04   0.154929E+02   0.104308E+03   0.127684E+07   0.741105E+03
   338   0.274371E+04   0.156622E+02   0.103302E+03   0.127198E+07   0.734051E+03
   339   0.271502E+04   0.158316E+02   0.102259E+03   0.126715E+07   0.727061E+03
   340   0.268655E+04   0.159988E+02   0.101194E+03   0.126235E+07   0.720135E+03
   341   0.265829E+04   0.161639E+02   0.100084E+03   0.125757E+07   0.713273E+03
   342   0.263040E+04   0.163289E+02   0.989456E+02   0.125282E+07   0.706475E+03
   343   0.260280E+04   0.164910E+02   0.977773E+02   0.124809E+07   0.699741E+03
   344   0.257557E+04   0.166517E+02   0.965795E+02   0.124338E+07   0.693071E+03
   345   0.254855E+04   0.168102E+02   0.953521E+02   0.123871E+07   0.686466E+03
   346   0.252190E+04   0.169681E+02   0.941026E+02   0.123405E+07   0.679925E+03
   347   0.249554E+04   0.171229E+02   0.928162E+02   0.122942E+07   0.673448E+03
   348   0.246954E+04   0.172757E+02   0.915001E+02   0.122482E+07   0.667035E+03
   349   0.244383E+04   0.174269E+02   0.901545E+02   0.122023E+07   0.660687E+03
   350   0.241849E+04   0.175753E+02   0.887868E+02   0.121567E+07   0.654403E+03
   351   0.239366E+04   0.177222E+02   0.873895E+02   0.121114E+07   0.648183E+03
   352   0.236896E+04   0.178670E+02   0.859625E+02   0.120662E+07   0.642027E+03
   353   0.234471E+04   0.180088E+02   0.845208E+02   0.120213E+07   0.635932E+03
   354   0.232075E+04   0.181485E+02   0.830420E+02   0.119767E+07   0.629896E+03
   355   0.229722E+04   0.182860E+02   0.815411E+02   0.119322E+07   0.623918E+03
   356   0.227406E+04   0.184214E+02   0.800253E+02   0.118880E+07   0.617998E+03
   357   0.225127E+04   0.185538E+02   0.784798E+02   0.118440E+07   0.612132E+03
   358   0.222891E+04   0.186826E+02   0.769195E+02   0.118002E+07   0.606319E+03
   359   0.220684E+04   0.188092E+02   0.753296E+02   0.117566E+07   0.600558E+03
   360   0.218522E+04   0.189336E+02   0.737210E+02   0.117133E+07   0.594847E+03
   361   0.216396E+04   0.190551E+02   0.720894E+02   0.116702E+07   0.589185E+03
   362   0.214313E+04   0.191737E+02   0.704378E+02   0.116272E+07   0.583570E+03
   363   0.212267E+04   0.192902E+02   0.687683E+02   0.115845E+07   0.578000E+03
   364   0.210266E+04   0.194022E+02   0.670772E+02   0.115421E+07   0.572473E+03
   365   0.208300E+04   0.195121E+02   0.653704E+02   0.114998E+07   0.566989E+03
   366   0.206379E+04   0.196191E+02   0.636450E+02   0.114577E+07   0.561546E+03
   367   0.204502E+04   0.197217E+02   0.619031E+02   0.114159E+07   0.556141E+03
   368   0.202654E+04   0.198221E+02   0.601463E+02   0.113742E+07   0.550774E+03
   369   0.200864E+04   0.199196E+02   0.583723E+02   0.113328E+07   0.545443E+03
   370   0.199112E+04   0.200135E+02   0.565863E+02   0.112915E+07   0.540145E+03
   371   0.197396E+04   0.201037E+02   0.547846E+02   0.112505E+07   0.534881E+03
   372   0.195724E+04   0.201911E+02   0.529716E+02   0.112097E+07   0.529647E+03
   373   0.194096E+04   0.202747E+02   0.511443E+02   0.111691E+07   0.524443E+03
   374   0.192512E+04   0.203555E+02   0.493064E+02   0.111286E+07   0.519266E+03
   375   0.190965E+04   0.204326E+02   0.474579E+02   0.110884E+07   0.514116E+03
   376   0.189469E+04   0.205069E+02   0.455988E+02   0.110483E+07   0.508990E+03
   377   0.188018E+04   0.205767E+02   0.437321E+02   0.110085E+07   0.503887E+03
   378   0.186603E+04   0.206429E+02   0.418548E+02   0.109689E+07   0.498806E+03
   379   0.185232E+04   0.207062E+02   0.399713E+02   0.109294E+07   0.493744E+03
   380   0.183913E+04   0.207666E+02   0.380793E+02   0.108901E+07   0.488701E+03
   381   0.182631E+04   0.208204E+02   0.361819E+02   0.108511E+07   0.483674E+03
   382   0.181386E+04   0.208728E+02   0.342797E+02   0.108122E+07   0.478662E+03
   383   0.180192E+04   0.209208E+02   0.323714E+02   0.107735E+07   0.473664E+03
   384   0.179049E+04   0.209644E+02   0.304605E+02   0.107350E+07   0.468677E+03
   385   0.177936E+04   0.210058E+02   0.285455E+02   0.106966E+07   0.463701E+03
   386   0.176875E+04   0.210429E+02   0.266287E+02   0.106585E+07   0.458733E+03
   387   0.175851E+04   0.210756E+02   0.247102E+02   0.106205E+07   0.453773E+03
   388   0.174870E+04   0.211046E+02   0.227912E+02   0.105827E+07   0.448817E+03
   389   0.173934E+04   0.211278E+02   0.208719E+02   0.105451E+07   0.443866E+03
   390   0.173043E+04   0.211503E+02   0.189544E+02   0.105077E+07   0.438917E+03
   391   0.172195E+04   0.211677E+02   0.170373E+02   0.104704E+07   0.433968E+03
   392   0.171385E+04   0.211830E+02   0.151235E+02   0.104333E+07   0.429019E+03
   393   0.170626E+04   0.211931E+02   0.132122E+02   0.103964E+07   0.424067E+03
   394   0.169904E+04   0.211996E+02   0.113057E+02   0.103597E+07   0.419110E+03
   395   0.169219E+04   0.212018E+02   0.940253E+01   0.103231E+07   0.414148E+03
   396   0.168586E+04   0.212002E+02   0.750612E+01   0.102867E+07   0.409179E+03
   397   0.167983E+04   0.211951E+02   0.561519E+01   0.102505E+07   0.404201E+03
   398   0.167431E+04   0.211856E+02   0.373106E+01   0.102144E+07   0.399212E+03
   399   0.166916E+04   0.211724E+02   0.185457E+01   0.101785E+07   0.394211E+03
   400   0.166438E+04   0.211556E+02  -0.133851E-01   0.101428E+07   0.389196E+03
   401   0.166004E+04   0.211345E+02  -0.187223E+01   0.101072E+07   0.384166E+03
   402   0.165615E+04   0.211090E+02  -0.372106E+01   0.100718E+07   0.379123E+03
   403   0.165263E+04   0.210805E+02  -0.555927E+01   0.100366E+07   0.374069E+03
   404   0.164948E+04   0.210477E+02  -0.738531E+01   0.100015E+07   0.369004E+03
   405   0.164678E+04   0.210105E+02  -0.920001E+01   0.996654E+06   0.363931E+03
   406   0.164437E+04   0.209705E+02  -0.110011E+02   0.993176E+06   0.358852E+03
   407   0.164240E+04   0.209260E+02  -0.127902E+02   0.989715E+06   0.353769E+03
   408   0.164081E+04   0.208779E+02  -0.145627E+02   0.986269E+06   0.348683E+03
   409   0.163966E+04   0.208268E+02  -0.163209E+02   0.982838E+06   0.343596E+03
   410   0.163881E+04   0.207707E+02  -0.180640E+02   0.979423E+06   0.338510E+03
   411   0.163841E+04   0.207116E+02  -0.197899E+02   0.976024E+06   0.333427E+03
   412   0.163830E+04   0.206488E+02  -0.214993E+02   0.972640E+06   0.328348E+03
   413   0.163856E+04   0.205824E+02  -0.231906E+02   0.969271E+06   0.323276E+03
   414   0.163912E+04   0.205124E+02  -0.248640E+02   0.965918E+06   0.318213E+03
   415   0.164013E+04   0.204394E+02  -0.265171E+02   0.962579E+06   0.313159E+03
   416   0.164143E+04   0.203620E+02  -0.281515E+02   0.959256E+06   0.308117E+03
   417   0.164303E+04   0.202816E+02  -0.297664E+02   0.955948E+06   0.303089E+03
   418   0.164501E+04   0.201961E+02  -0.313589E+02   0.952655E+06   0.298076E+03
   419   0.164735E+04   0.201085E+02  -0.329297E+02   0.949377E+06   0.293081E+03
   420   0.165000E+04   0.200178E+02  -0.344788E+02   0.946113E+06   0.288105E+03
   421   0.165302E+04   0.199235E+02  -0.360047E+02   0.942865E+06   0.283150E+03
   422   0.165633E+04   0.198256E+02  -0.375082E+02   0.939631E+06   0.278217E+03
   423   0.165987E+04   0.197239E+02  -0.389870E+02   0.936411E+06   0.273309E+03
   424   0.166371E+04   0.196193E+02  -0.404419E+02   0.933206E+06   0.268428E+03
   425   0.166793E+04   0.195110E+02  -0.418707E+02   0.930016E+06   0.263574E+03
   426   0.167244E+04   0.194004E+02  -0.432741E+02   0.926840E+06   0.258751E+03
   427   0.167718E+04   0.192862E+02  -0.446529E+02   0.923678E+06   0.253960E+03
   428   0.168221E+04   0.191691E+02  -0.460033E+02   0.920531E+06   0.249202E+03
   429   0.168747E+04   0.190489E+02  -0.473269E+02   0.917398E+06   0.244480E+03
   430   0.169311E+04   0.189266E+02  -0.486236E+02   0.914279E+06   0.239795E+03
   431   0.169897E+04   0.188005E+02  -0.498919E+02   0.911173E+06   0.235149E+03
   432   0.170498E+04   0.186715E+02  -0.511327E+02   0.908082E+06   0.230544E+03
   433   0.171137E+04   0.185410E+02  -0.523429E+02   0.905005E+06   0.225981E+03
   434   0.171791E+04   0.184068E+02  -0.535256E+02   0.901942E+06   0.221464E+03
   435   0.172467E+04   0.182711E+02  -0.546784E+02   0.898892E+06   0.216992E+03
   436   0.173174E+04   0.181324E+02  -0.558014E+02   0.895856E+06   0.212569E+03
   437   0.173903E+04   0.179907E+02  -0.568931E+02   0.892833E+06   0.208196E+03
   438   0.174647E+04   0.178468E+02  -0.579536E+02   0.889825E+06   0.203874E+03
   439   0.175422E+04   0.177014E+02  -0.589842E+02   0.886829E+06   0.199607E+03
   440   0.176212E+04   0.175530E+02  -0.599821E+02   0.883847E+06   0.195394E+03
   441   0.177024E+04   0.174024E+02  -0.609495E+02   0.880878E+06   0.191239E+03
   442   0.177845E+04   0.172495E+02  -0.618841E+02   0.877923E+06   0.187143E+03
   443   0.178695E+04   0.170951E+02  -0.627867E+02   0.874980E+06   0.183108E+03
   444   0.179561E+04   0.169391E+02  -0.636558E+02   0.872051E+06   0.179135E+03
   445   0.180442E+04   0.167795E+02  -0.644921E+02   0.869135E+06   0.175227E+03
   446   0.181331E+04   0.166198E+02  -0.652943E+02   0.866232E+06   0.171385E+03
   447   0.182243E+04   0.164586E+02  -0.660644E+02   0.863341E+06   0.167611E+03
   448   0.183162E+04   0.162944E+02  -0.668011E+02   0.860464E+06   0.163908E+03
   449   0.184105E+04   0.161294E+02  -0.675028E+02   0.857599E+06   0.160276E+03
   450   0.185063E+04   0.159636E+02  -0.681717E+02   0.854747E+06   0.156717E+03
   451   0.186029E+04   0.157955E+02  -0.688058E+02   0.851907E+06   0.153234E+03
   452   0.187003E+04   0.156267E+02  -0.694070E+02   0.849080E+06   0.149825E+03
   453   0.188000E+04   0.154571E+02  -0.699733E+02   0.846265E+06   0.146490E+03
   454   0.188997E+04   0.152859E+02  -0.705061E+02   0.843463E+06   0.143227E+03
   455   0.190002E+04   0.151139E+02  -0.710053E+02   0.840673E+06   0.140036E+03
   456   0.191030E+04   0.149404E+02  -0.714643E+02   0.837896E+06   0.136916E+03
   457   0.192052E+04   0.147668E+02  -0.718971E+02   0.835130E+06   0.133866E+03
   458   0.193088E+04   0.145924E+02  -0.722851E+02   0.832377E+06   0.130885E+03
   459   0.194133E+04   0.144180E+02  -0.726439E+02   0.829636E+06   0.127972E+03
   460   0.195186E+04   0.142420E+02  -0.729677E+02   0.826907E+06   0.125126E+03
   461   0.196239E+04   0.140659E+02  -0.732569E+02   0.824190E+06   0.122347E+03
   462   0.197300E+04   0.138890E+02  -0.735058E+02   0.821485E+06   0.119633E+03
   463   0.198362E+04   0.137128E+02  -0.737329E+02   0.818792E+06   0.116983E+03
   464   0.199425E+04   0.135365E+02  -0.739084E+02   0.816111E+06   0.114398E+03
   465   0.200488E+04   0.133601E+02  -0.740620E+02   0.813441E+06   0.111874E+03
   466   0.201559E+04   0.131829E+02  -0.741715E+02   0.810783E+06   0.109413E+03
   467   0.202638E+04   0.130063E+02  -0.742516E+02   0.808137E+06   0.107013E+03
   468   0.203710E+04   0.128304E+02  -0.742949E+02   0.805502E+06   0.104673E+03
   469   0.204783E+04   0.126536E+02  -0.743088E+02   0.802879E+06   0.102391E+03
   470   0.205864E+04   0.124783E+02  -0.742858E+02   0.800268E+06   0.100168E+03
   471   0.206923E+04   0.123043E+02  -0.742260E+02   0.797667E+06   0.980027E+02
   472   0.207998E+04   0.121302E+02  -0.741368E+02   0.795079E+06   0.958934E+02
   473   0.209066E+04   0.119568E+02  -0.740106E+02   0.792501E+06   0.938395E+02
   474   0.210134E+04   0.117848E+02  -0.738550E+02   0.789935E+06   0.918403E+02
   475   0.211203E+04   0.116126E+02  -0.736624E+02   0.787379E+06   0.898947E+02
   476   0.212258E+04   0.114425E+02  -0.734350E+02   0.784835E+06   0.880019E+02
   477   0.213306E+04   0.112731E+02  -0.731826E+02   0.782302E+06   0.861610E+02
   478   0.214355E+04   0.111043E+02  -0.728864E+02   0.779780E+06   0.843710E+02
   479   0.215396E+04   0.109376E+02  -0.725711E+02   0.777269E+06   0.826311E+02
   480   0.216431E+04   0.107723E+02  -0.722172E+02   0.774769E+06   0.809403E+02
   481   0.217460E+04   0.106084E+02  -0.718284E+02   0.772280E+06   0.792978E+02
   482   0.218488E+04   0.104465E+02  -0.714108E+02   0.769801E+06   0.777026E+02
   483   0.219495E+04   0.102860E+02  -0.709664E+02   0.767333E+06   0.761539E+02
   484   0.220488E+04   0.101276E+02  -0.704893E+02   0.764876E+06   0.746507E+02
   485   0.221489E+04   0.997052E+01  -0.699811E+02   0.762429E+06   0.731922E+02
   486   0.222476E+04   0.981629E+01  -0.694438E+02   0.759993E+06   0.717773E+02
   487   0.223449E+04   0.966414E+01  -0.688774E+02   0.757567E+06   0.704053E+02
   488   0.224407E+04   0.951334E+01  -0.682813E+02   0.755152E+06   0.690753E+02
   489   0.225358E+04   0.936536E+01  -0.676569E+02   0.752747E+06   0.677862E+02
   490   0.226303E+04   0.922020E+01  -0.670033E+02   0.750352E+06   0.665372E+02
   491   0.227219E+04   0.907712E+01  -0.663236E+02   0.747967E+06   0.653275E+02
   492   0.228135E+04   0.893685E+01  -0.656170E+02   0.745593E+06   0.641561E+02
   493   0.229037E+04   0.879791E+01  -0.648820E+02   0.743229E+06   0.630220E+02
   494   0.229925E+04   0.866327E+01  -0.641223E+02   0.740875E+06   0.619245E+02
   495   0.230791E+04   0.853069E+01  -0.633363E+02   0.738531E+06   0.608625E+02
   496   0.231643E+04   0.840166E+01  -0.625256E+02   0.736196E+06   0.598352E+02
   497   0.232481E+04   0.827544E+01  -0.616893E+02   0.733872E+06   0.588417E+02
   498   0.233305E+04   0.815126E+01  -0.608305E+02   0.731557E+06   0.578811E+02
   499   0.234122E+04   0.803138E+01  -0.599460E+02   0.729253E+06   0.569524E+02
   500   0.234917E+04   0.791354E+01  -0.590405E+02   0.726957E+06   0.560548E+02
   501   0.235683E+04   0.779998E+01  -0.581123E+02   0.724672E+06   0.551875E+02
   502   0.236450E+04   0.768996E+01  -0.571614E+02   0.722396E+06   0.543501E+02
   503   0.237188E+04   0.758273E+01  -0.561901E+02   0.720130E+06   0.535422E+02
   504   0.237904E+04   0.747903E+01  -0.551968E+02   0.717873E+06   0.527637E+02
   505   0.238621E+04   0.737962E+01  -0.541853E+02   0.715626E+06   0.520143E+02
   506   0.239301E+04   0.728390E+01  -0.531532E+02   0.713388E+06   0.512936E+02
   507   0.239974E+04   0.719157E+01  -0.521029E+02   0.711159E+06   0.506014E+02
   508   0.240619E+04   0.710367E+01  -0.510335E+02   0.708940E+06   0.499374E+02
   509   0.241248E+04   0.701924E+01  -0.499480E+02   0.706731E+06   0.493013E+02
   510   0.241849E+04   0.693895E+01  -0.488456E+02   0.704530E+06   0.486929E+02
   511   0.242443E+04   0.686250E+01  -0.477264E+02   0.702339E+06   0.481119E+02
   512   0.243008E+04   0.679034E+01  -0.465917E+02   0.700157E+06   0.475579E+02
   513   0.243558E+04   0.672225E+01  -0.454431E+02   0.697984E+06   0.470308E+02
   514   0.244087E+04   0.665852E+01  -0.442805E+02   0.695820E+06   0.465303E+02
   515   0.244594E+04   0.659909E+01  -0.431039E+02   0.693666E+06   0.460559E+02
   516   0.245079E+04   0.654402E+01  -0.419148E+02   0.691520E+06   0.456076E+02
   517   0.245534E+04   0.649347E+01  -0.407139E+02   0.689384E+06   0.451850E+02
   518   0.245976E+04   0.644729E+01  -0.395019E+02   0.687256E+06   0.447878E+02
   519   0.246402E+04   0.640570E+01  -0.382781E+02   0.685138E+06   0.444157E+02
   520   0.246800E+04   0.636863E+01  -0.370454E+02   0.683028E+06   0.440686E+02
   521   0.247168E+04   0.633616E+01  -0.358039E+02   0.680928E+06   0.437460E+02
   522   0.247515E+04   0.630851E+01  -0.345534E+02   0.678836E+06   0.434477E+02
   523   0.247847E+04   0.628553E+01  -0.332954E+02   0.676753E+06   0.431734E+02
   524   0.248157E+04   0.626722E+01  -0.320307E+02   0.674678E+06   0.429229E+02
   525   0.248430E+04   0.625374E+01  -0.307586E+02   0.672613E+06   0.426959E+02
   526   0.248689E+04   0.624508E+01  -0.294812E+02   0.670556E+06   0.424921E+02
   527   0.248941E+04   0.624125E+01  -0.281992E+02   0.668507E+06   0.423111E+02
   528   0.249156E+04   0.624224E+01  -0.269141E+02   0.666468E+06   0.421529E+02
   529   0.249348E+04   0.624835E+01  -0.256245E+02   0.664436E+06   0.420170E+02
   530   0.249512E+04   0.625937E+01  -0.243339E+02   0.662414E+06   0.419031E+02
   531   0.249676E+04   0.627522E+01  -0.230395E+02   0.660400E+06   0.418111E+02
   532   0.249795E+04   0.629619E+01  -0.217449E+02   0.658394E+06   0.417406E+02
   533   0.249893E+04   0.632215E+01  -0.204501E+02   0.656397E+06   0.416913E+02
   534   0.249968E+04   0.635316E+01  -0.191558E+02   0.654408E+06   0.416630E+02
   535   0.250021E+04   0.638930E+01  -0.178627E+02   0.652428E+06   0.416554E+02
   536   0.250053E+04   0.643042E+01  -0.165709E+02   0.650455E+06   0.416682E+02
   537   0.250069E+04   0.647660E+01  -0.152817E+02   0.648491E+06   0.417012E+02
   538   0.250049E+04   0.652799E+01  -0.139960E+02   0.646536E+06   0.417539E+02
   539   0.250014E+04   0.658429E+01  -0.127145E+02   0.644588E+06   0.418263E+02
   540   0.249957E+04   0.664595E+01  -0.114377E+02   0.642649E+06   0.419180E+02
   541   0.249871E+04   0.671253E+01  -0.101659E+02   0.640718E+06   0.420286E+02
   542   0.249769E+04   0.678424E+01  -0.890109E+01   0.638794E+06   0.421580E+02
   543   0.249638E+04   0.686117E+01  -0.764288E+01   0.636879E+06   0.423059E+02
   544   0.249493E+04   0.694316E+01  -0.639222E+01   0.634972E+06   0.424720E+02
   545   0.249318E+04   0.703022E+01  -0.514968E+01   0.633073E+06   0.426559E+02
   546   0.249128E+04   0.712213E+01  -0.391627E+01   0.631182E+06   0.428575E+02
   547   0.248908E+04   0.721910E+01  -0.269228E+01   0.629298E+06   0.430764E+02
   548   0.248674E+04   0.732115E+01  -0.147873E+01   0.627423E+06   0.433124E+02
   549   0.248417E+04   0.742826E+01  -0.276306E+00   0.625555E+06   0.435651E+02
   550   0.248138E+04   0.754045E+01   0.914442E+00   0.623695E+06   0.438344E+02
